id,target,comment,label,language,source,transformation,translation,target_lang,rtt
74543,Êtes-vous favorable à l’adaptation des directives de l’aide sociale qui prévoit une réduction des prestations pour les familles nombreuses et les jeunes adultes?,"L'aide sociale est un filet essentiel pour de nombreuses personnes en situation de précarité, qui sont de plus en plus nombreuses. S'y attaquer est inacceptable.",AGAINST,fr,X-Stance,,"Social assistance is an essential safety net for many people in precarious situations, and there are more and more of them. Attacking it is unacceptable.",en,"L'aide sociale est un filet de sécurité essentiel pour de nombreuses personnes en situation précaire, et elles sont de plus en plus nombreuses. L'attaquer est inacceptable."
74698,"Seriez-vous favorable à la mise en place d’un service citoyen général obligatoire (service militaire, service civil prolongé ou engagement milicien dans la commune) pour les hommes et les femmes?","pour autant qu'il réponde a des besoins réel, et non pour ne servir à rien",FAVOR,fr,X-Stance,,"provided that it responds to real needs, and not to serve no purpose",en,à condition qu'il réponde à des besoins réels et ne soit pas inutile
74777,"D'après le concept de l'école intégrative, les enfants avec des difficultés d'apprentissage ou des handicaps sont, en principe, intégrés à des classes normales. Approuvez-vous cette approche?","Le concept de l'école intégrative est un joli concept qui se cogne rapidement aux réalités. S'il est des enfants à handicap qui s'intègrent aisément et bénéficient de cette intégration dans une classe normale pour la grande joie de toute la classe, il en est également pour qui cette intégration sera une difficulté supplémentaire, ou dont l'intégration ajoutée à celle d'autres enfants avec d'autres handicap rendra la classe ingérable. L'approche doit donc être pragmatique et non conceptuelle.",AGAINST,fr,X-Stance,,"The concept of the integrative school is a nice concept that quickly collides with reality. If some children with disabilities integrate easily and benefit from this integration in a normal class to the great joy of the whole class, there are also those for whom this integration will be an additional difficulty, or whose integration added to that of other children with other disabilities will make the class unmanageable. The approach must therefore be pragmatic and not conceptual.",en,"Le concept de l'école intégrative est un concept sympathique qui entre rapidement en collision avec la réalité. Si certains enfants handicapés s'intègrent facilement et bénéficient de cette intégration dans une classe normale pour le plus grand plaisir de toute la classe, il y en a d'autres pour qui cela constituera une difficulté supplémentaire, ou dont l'intégration, ajoutée à celle des autres enfants souffrant d'un autre handicap, rendra la classe ingérable. L'approche doit donc être pragmatique et non conceptuelle."
74866,La Confédération devrait-elle se retirer de la promotion de la culture?,"L'un des liens fort qui uni les suisses c'est la culture. Si la confédération venait à se retirer de là ce serait un très mauvais signal qui serait envoyer. La Suisse d'aujourd'hui a besoin, plus que jamais, d’éléments qui relient les citoyens et la culture est un véhicule indispensable pour atteindre cet objectif essentiel à la poursuite de ""l’aventure  suisse""",AGAINST,fr,X-Stance,,"One of the strong bonds that unite the Swiss is culture. If the confederation were to withdraw from this, it would send a very bad signal. Today's Switzerland needs, more than ever, elements that connect citizens and culture is an indispensable vehicle for achieving this essential goal in the pursuit of the ""Swiss adventure""",en,"L'un des liens forts qui unissent les Suisses est la culture. Si la Confédération devait s'en retirer, cela enverrait un très mauvais signal. La Suisse d'aujourd'hui a plus que jamais besoin d'éléments qui relient les citoyens, et la culture est un véhicule indispensable pour atteindre cet objectif essentiel dans la poursuite de l'« aventure suisse »."
75001,Le financement des partis ainsi que celui des campagnes pour les élections et les votations devrait-il être complètement transparent?,Certaines conditions devraient être mises en place pour uniformiser les principes de bases des financements.,AGAINST,fr,X-Stance,,Some conditions should be put in place to standardize the basic principles of funding.,en,Certaines conditions devraient être mises en place pour standardiser les principes de base du financement.
75337,Êtes-vous favorable à l’adaptation des directives de l’aide sociale qui prévoit une réduction des prestations pour les familles nombreuses et les jeunes adultes?,Les jeunes et les familles nombreuses ne sont pas responsables de leur situation . Cette adaptation rendrait leur situation encore plus précaire.,AGAINST,fr,X-Stance,,Young people and large families are not responsible for their situation. This adaptation would make their situation even more precarious.,en,Les jeunes et les familles nombreuses ne sont pas responsables de leur situation. Cette adaptation rendrait leur situation encore plus précaire.
75428,"À votre avis, l’application rigoureuse de l’initiative sur l’immigration de masse doit-elle avoir la priorité sur le maintien des accords bilatéraux conclus avec l’UE?",Cette initiative est un réaction émotionnelle basée sur des sentiments non-fondés afin d'en cacher le racisme intrinsèque d'une telle démarche.,AGAINST,fr,X-Stance,,This initiative is an emotional reaction based on unsubstantiated feelings in order to hide the inherent racism of such an approach.,en,Cette initiative est une réaction émotionnelle basée sur des sentiments infondés afin de cacher le racisme inhérent à une telle approche.
75603,Seriez-vous favorable à une augmentation de la franchise minimale de l’assurance maladie obligatoire (LAMal) de 300 à 500 CHF?,"C'est proprement scandaleux, alors que les caisses-maladie privées accumulent des réserves faramineuses en toute opacité. Ce système d'escroquerie organisée qu'est un système de santé privé et soumis aux lois du marché (biaisées en l'occurence) n'a que trop duré. Il est grand temps de le remplacer par une caisse unique et publique, avec des primes en fonction du revenu",AGAINST,fr,X-Stance,,"This is absolutely scandalous, while private health insurance companies accumulate enormous reserves in complete opacity. This of organized fraud that is a private health subject to market laws (biased in this case) has lasted too long. It is high time to replace it with a single public fund, with premiums based on income",en,"C'est absolument scandaleux, tandis que les compagnies d'assurance maladie privées accumulent d'énormes réserves dans une opacité totale. Cette fraude organisée qui est un sujet de santé privé soumis aux lois du marché (partiales dans ce cas) a duré trop longtemps. Il est grand temps de le remplacer par un fonds public unique, avec des primes basées sur le revenu"
75605,Est-il nécessaire de fermer davantage d’hôpitaux en Suisse pour réduire les coûts de la santé?,Cette politique de chasse aux doublons obsessionnelle chez la droite n'est qu'une façon de spolier le peuple pour baisser encore les impôts des plus riches. On a vu les ravages sanitaires qu'a causé le démantèlement d'un système de santé public de proximité dans des pays soumis au joug du FMI. Hors de question de faire ça en Suisse!,AGAINST,fr,X-Stance,,This obsessive policy of hunting for duplicates on the right is just a way of robbing the people in order to further reduce taxes for the richest. We have seen the health ravages caused by the dismantling of a local public health in countries under the yoke of the IMF. There is no question of doing this in Switzerland!,en,Cette politique obsessionnelle de chasse aux doublons à droite n'est qu'un moyen de voler les gens afin de réduire encore plus les impôts pour les plus riches. Nous avons vu les ravages sur la santé causés par le démantèlement d'une santé publique locale dans les pays sous le joug du FMI. Il ne s'agit pas de faire cela en Suisse!
77050,Êtes-vous favorable à l’adaptation des directives de l’aide sociale qui prévoit une réduction des prestations pour les familles nombreuses et les jeunes adultes?,La réduction des prestations est un des moyens pour éviter l'effet de seuil et redonner au travail salarié la priorité sur l'assistance.,FAVOR,fr,X-Stance,,Reducing benefits is one of the ways to avoid the threshold effect and give priority to paid work over assistance.,en,La réduction des prestations est l'une des façons d'éviter l'effet de seuil et de donner la priorité au travail rémunéré par rapport à l'assistance.
77101,"Seriez-vous favorable à la mise en place d’un service citoyen général obligatoire (service militaire, service civil prolongé ou engagement milicien dans la commune) pour les hommes et les femmes?",Service CITOYEN mais en aucun cas un service militaire. Mais avoir la possibilité pour tous les citoyens (et non pas seulement les hommes) de pouvoir participer à un projet social ou environnemental pendant 6 mois - 1 an me semble une très bonne disposition.,FAVOR,fr,X-Stance,,"A CITIZEN SERVICE, but in no way a military service. But having the possibility for all citizens (and not just men) to participate in a social or environmental project for 6 months to 1 year seems to me a very good arrangement.",en,"C'EST D'UN POINT DE VUE CITOYEN, mais en aucun cas d'un point de vue militaire. Mais le fait que tous les citoyens (et pas seulement les hommes) aient la possibilité de participer à un projet social ou environnemental pendant 6 mois à 1 an me semble être un très bon arrangement."
77499,La protection contre le licenciement des travailleur-euse-s âgé-e-s (plus de 50 ans) doit-elle être renforcée?,A mettre en lien avec le besoin de valoriser et prolonger le travail des séniors particulièrement suite à la votation de février 2014 sur l'immigration.,FAVOR,fr,X-Stance,,"To be linked to the need to value and extend the work of seniors, particularly following the February 2, 2o14, vote on immigration.",en,Être lié à la nécessité de valoriser et d'étendre le travail des seniors en particulier suite au vote du 2 février 2014 sur l'immigration.
77521,Seriez-vous favorable à une augmentation de la franchise minimale de l’assurance maladie obligatoire (LAMal) de 300 à 500 CHF?,"La mesure semble supportable. J'ajoute qu'il conviendrait, au surplus, de prévoir une petite ristourne pour les personnes qui ne recourent pas aux prestations de l'assurance-maladie (par exemple reverser 5 % des cotisations payées durant l'année précédente). Le système doit être un peu plus incitatif, sinon les coûts continueront d'augmenter inexorablement.",FAVOR,fr,X-Stance,,"The measure seems bearable. I would add that it would also be appropriate to provide a small rebate for people who do not use health insurance benefits (for example, returning 5% of the contributions paid in the previous year). The must be a bit more incentive, otherwise costs will continue to increase inexorably.",en,"La mesure semble supportable. J'ajouterais qu'il serait également approprié d'accorder une petite remise aux personnes qui n'utilisent pas les avantages de l'assurance maladie (par exemple, en restituant 5 % des cotisations payées l'année précédente). Il faut un peu plus d'incitation, sinon les coûts continueront à augmenter inexorablement."
77533,Les permis de séjour des migrants et migrantes non ressortissants des Etats membres de l’UE/AELE devraient-ils être obligatoirement liés au respect de la Convention d’intégration?,"Sans l'ombre d'un doute oui. Pourquoi accorder un permis de séjour à des étrangers qui expriment ouvertement leur haine de la Suisse, de l'Occident, du régime démocratique ou des libertés individuelles.",FAVOR,fr,X-Stance,,"Without a shadow of a doubt, yes. Why grant a residence permit to foreigners who openly express their hatred of Switzerland, the West, the democratic or individual freedoms.",en,"Sans l'ombre d'un doute, oui. Pourquoi accorder un permis de séjour à des étrangers qui expriment ouvertement leur haine de la Suisse, de l'Occident, des libertés démocratiques ou individuelles."
77536,Le financement des partis ainsi que celui des campagnes pour les élections et les votations devrait-il être complètement transparent?,Une telle mesure contreviendrait au respect des libertés individuelles et de la sphère privée. Une personne doit avoir le droit de financer un parti politique sans que l'Etat en ait connaissance. Doivent évidemment être soumis à l'investigation étatique les financements de partis ou de mouvements politiques qui préconisent le recours au terrorisme.,AGAINST,fr,X-Stance,,"Such a measure would violate respect for individual freedoms and the private sphere. A person must have the right to fund a political party without the state being aware of it. Funding for political parties or movements that advocate the use of terrorism must, of course, be subject to state investigation.",en,"Une telle mesure porterait atteinte au respect des libertés individuelles et de la sphère privée. Une personne doit avoir le droit de financer un parti politique sans que l'État en soit informé. Le financement des partis ou mouvements politiques qui préconisent le recours au terrorisme doit, bien entendu, faire l'objet d'une enquête de l'état."
78195,La naturalisation devrait-elle être facilitée aux étrangers de la troisième génération?,Ces personnes sont nées dans notre pays. Elles n'ont souvent connu aucun autre lieu de villégiatures et ont suivi toutes leurs classes ici.,FAVOR,fr,X-Stance,,These people were born in our country. They often haven't known any other vacation spots and have attended all their classes here.,en,Ces gens sont nés dans notre pays. Ils n'ont souvent connu aucun autre lieu de vacances et ont suivi toutes leurs classes ici.
78331,Seriez-vous favorable à ce que des prestations complémentaires pour les familles à faible revenu soient introduites à l’échelon national?,Des prestations complémentaires complètent les rentes AVS/LPP insuffisantes. Une expansion du système social (PC-Famille) n'est pas indiquée.,AGAINST,fr,X-Stance,,Complementary benefits supplement insufficient AVS / LPP pensions. An expansion of the social (PC Family) is not indicated.,en,Les prestations complémentaires complètent les pensions AVS/LPP insuffisantes. Une extension de la protection sociale (PC Famille) n'est pas indiquée.
78333,"Le taux de conversion, qui règle la hauteur de la rente LPP (2ème pilier), devrait-il être adapté à l'allongement de l'espérance de vie et diminué de 6.8% à 6.0%?","Avec le prolongement de l'espérance de vie, si l'on n'adapte pas le taux de conversion, nous aurons un problème de financement des retraites, car un rentier LPP reçoit aujourd'hui déjà plus que ce qu'il ne cotise. Si l'on ne change rien ce financement devra venir d'ailleurs.",FAVOR,fr,X-Stance,,"With the extension of life expectancy, if the conversion rate is not adapted, we will have a pension funding problem, because a LPP annuitant already receives more than he pays in. If nothing changes, this funding will have to come from elsewhere.",en,"Avec l'allongement de l'espérance de vie, si le taux de conversion n'est pas adapté, nous aurons un problème de financement des pensions, car un rentier LPP reçoit déjà plus qu'il ne paie. Si rien ne change, ce financement devra provenir d'ailleurs."
78343,"Lors de l'attribution de subventions à des projets de recherche, la Confédération devrait-elle davantage tenir compte des bénéfices économiques qu'ils génèrent?",L'autonomie de l'enseignement et de recherche doit être garantie ; l'influence de la politique doit être évitée.,AGAINST,fr,X-Stance,,The autonomy of teaching and research must be guaranteed; the influence of politics must be avoided.,en,L'autonomie de l'enseignement et de la recherche doit être garantie ; l'influence de la politique doit être évitée.
78376,Les tronçons autoroutiers très fréquentés (p. ex. Berne-Zurich ou Lausanne-Genève) devraient-ils être étendus à trois voies sur tout le tracé?,"C'est une nouvelle solution possible pour lutter contre les goulots d'étranglement. Cependant, ces solutions doivent toujours être considérées dans leur ensemble et en coopération avec la politique des transports et de l'aménagement du territoire. Cette mesure ne doit pas avoir pour conséquence une délocalisation du goulot d'étranglement ou une expansion urbaine supplémentaire.",FAVOR,fr,X-Stance,,"This is a new possible solution to combat bottlenecks. However, these solutions must always be considered as a whole and in cooperation with transport and land-use policy. This measure should not result in the relocation of the bottleneck or additional urban expansion.",en,"Il s'agit d'une nouvelle solution possible pour lutter contre les goulots d'étranglement. Cependant, ces solutions doivent toujours être envisagées dans leur ensemble et en coopération avec la politique des transports et de l'utilisation des terres. Cette mesure ne devrait pas entraîner le déplacement du goulot d'écoulement ou une expansion urbaine supplémentaire."
78398,Êtes-vous favorable à une hausse de l'âge de la retraite pour les hommes et les femmes (p. ex. à 67 ans)?,"Pour sauver la prévoyance vieillesse, un relèvement de l'âge de la retraite est nécessaire.",FAVOR,fr,X-Stance,,"To save old-age provision, raising the retirement age is necessary.",en,"Pour préserver les retraites, il est nécessaire d'augmenter l'âge de départ à la retraite."
78413,"Lors de l'attribution de subventions à des projets de recherche, la Confédération devrait-elle davantage tenir compte des bénéfices économiques qu'ils génèrent?",L'indépendance du domaine de la recherche doit être garantie.,AGAINST,fr,X-Stance,,The independence of the research field must be guaranteed.,en,L'indépendance du domaine de la recherche doit être garantie.
78417,Êtes-vous favorable à la légalisation du statut des sans-papiers par un octroi collectif et unique de permis de séjour?,Cela créerait une inégalité de traitement par rapport aux migrants qui arrivent en Suisse légalement.,AGAINST,fr,X-Stance,,This would create unequal treatment compared to migrants who arrive in Switzerland legally.,en,Cela créerait un traitement inégal par rapport aux migrants qui arrivent en Suisse de manière légale.
78430,Le secret bancaire devrait-il être levé à l’intérieur du pays à l’égard des autorités fiscales suisses?,La confiance entre citoyens et Etat doit être maintenue. Il dépend de la responsabilité de chacun de déclarer ses impôts de manière transparente.,AGAINST,fr,X-Stance,,Trust between citizens and the state must be maintained. It depends on everyone's responsibility to declare their taxes in a transparent manner.,en,La confiance entre les citoyens et l'État doit être maintenue. Elle dépend de la responsabilité de chacun de déclarer ses impôts de manière transparente.
80578,Seriez-vous favorable à une augmentation de la franchise minimale de l’assurance maladie obligatoire (LAMal) de 300 à 500 CHF?,"Il faut éviter que les assurés les plus précarisés en arrivent à renoncer à des soins par mauvais calcul financier. Consulter tôt est souvent de la bonne prévention et la prise en charge précoce de certaines maladies est susceptible de coûter moins cher à la collectivité. Pour le reste, tout en chacun peut choisir librement des franchises plus élevées du point de vue contractuel avec son assurance.",AGAINST,fr,X-Stance,,"The most precarious insured parties must not be led to forgo care through poor financial calculation. Early consultation is often good prevention, and the early treatment of certain illnesses is likely to cost the community less. For the rest, everyone can freely choose higher deductibles from the contractual point of view with their insurance.",en,"Les assurés les plus précaires ne doivent pas être amenés à renoncer à des soins en raison d'un mauvais calcul financier. Une consultation précoce est souvent un bon moyen de prévention, et le traitement rapide de certaines maladies est susceptible de coûter moins cher à la communauté. Pour le reste, chacun peut librement choisir des franchises plus élevées du point de vue contractuel avec son assurance."
80584,Les décisions de la Cour européenne des droits de l’homme (CrEDH) sont contraignantes pour la Suisse. Trouvez-vous cela juste?,Les autorités suisses devraient toutefois faire preuve parfois de moins de zèle et de juridisme excessif à vouloir appliquer de manière anticipée la jurisprudence européenne.,FAVOR,fr,X-Stance,,"However, the Swiss authorities should sometimes show less zeal and excessive legalism in wanting to apply European case law in advance.",en,"Cependant, les autorités suisses devraient parfois faire preuve de moins de zèle et de légalisme excessif en voulant appliquer à l'avance le droit européen."
81270,Une deuxième langue nationale devrait-elle être enseignée à l’école primaire dans tous les cantons?,"La capacité à communiquer avec nos concitoyens est le ciment de notre société et doit être encourager. 

C'est une richesse culturelle qu'il faut soutenir.",FAVOR,fr,X-Stance,,"The ability to communicate with our fellow citizens is the cement of our society and must be encouraged.

It is a cultural asset that must be supported.",en,"La capacité de communiquer avec nos concitoyens est le ciment de notre société et doit être encouragée.
C'est un atout culturel qui doit être soutenu."
81272,Seriez-vous favorable à l'introduction d'un quota de femmes au sein des conseils d'administration et des directions des entreprises cotées en bourse?,Le concept de quota est contraire au principe d'égalité des chances.,AGAINST,fr,X-Stance,,The concept of quotas is contrary to the principle of equal opportunity.,en,Le principe des quotas est contraire au principe de l'égalité des chances.
81275,Une initiative populaire demande la sortie de l'énergie nucléaire d'ici à 2029. Y êtes-vous favorable?,"Le délai devrait être plus flexible.

La sortie du nucléaire n'est par contre pas remise en question.",AGAINST,fr,X-Stance,,"The deadline should be more flexible, however, the phase-out of nuclear power is not being reconsidered.",en,"Le délai devrait être plus souple, mais l'abandon progressif de l'énergie nucléaire n'est pas remis en question."
82049,Seriez-vous favorable à une augmentation de la franchise minimale de l’assurance maladie obligatoire (LAMal) de 300 à 500 CHF?,"Les assurés doivent être responsabilisés. Ainsi, le recours au médecin et au pharmacien sera diminué en conséquence",FAVOR,fr,X-Stance,,"The insured must be held accountable. Thus, the recourse to the doctor and the pharmacist will be reduced accordingly",en,"L'assuré doit être tenu responsable. Ainsi, le recours au médecin et au pharmacien sera réduit en conséquence"
82145,Approuveriez-vous la mise en place du don d’organe automatique (consentement présumé) en Suisse?,Les personnes peuvent faire part de leur refus si ils sont contre le don. La liberté individuelle est sauvegardée.,FAVOR,fr,X-Stance,,People can express their refusal if they are against donation. Individual freedom is safeguarded.,en,Les gens peuvent exprimer leur refus s'ils sont contre le don. La liberté individuelle est protégée.
82329,"Seriez-vous favorable à la mise en place d’un service citoyen général obligatoire (service militaire, service civil prolongé ou engagement milicien dans la commune) pour les hommes et les femmes?",A condition qu'il soit accompagné d'autres mesures concrètes réalisant l'égalité femmes-hommes.,FAVOR,fr,X-Stance,,Provided that it is accompanied by other concrete measures that achieve gender equality.,en,À condition qu'il soit accompagné d'autres mesures concrètes visant à atteindre l'égalité des sexes.
82345,Le financement des partis ainsi que celui des campagnes pour les élections et les votations devrait-il être complètement transparent?,"Il est juste que les comptes puissent être audités. Par contre, la majorité des Suisses tiennent à rester anonymes dans les causes qu'ils soutiennent.",AGAINST,fr,X-Stance,,"It is fair that the accounts can be audited. On the other hand, the majority of the Swiss want to remain anonymous in the causes they support.",en,"Il est juste que les comptes puissent être audités. D'un autre côté, la majorité des Suisses veulent rester anonymes dans les causes qu'ils soutiennent."
82641,Les couples mariés devraient-ils être taxés en tant que personnes individuelles (imposition individuelle)?,"Un couple forme une communauté économique. Par contre, il ne doit pas être désavantagé par rapport aux couples concubins.",AGAINST,fr,X-Stance,,"A couple forms an economic community. On the other hand, it should not be disadvantaged compared to cohabiting couples.",en,"Un couple forme une communauté économique. D'un autre côté, il ne devrait pas être désavantagé par rapport aux couples qui cohabitent."
82750,Est-il nécessaire de fermer davantage d’hôpitaux en Suisse pour réduire les coûts de la santé?,"Au contraire, le service public hospitalier doit être renforcé!",AGAINST,fr,X-Stance,,"On the contrary, the public hospital service must be strengthened!",en,"Au contraire, le service hospitalier public doit être renforcé!"
83136,Seriez-vous favorable à l'introduction d'un quota de femmes au sein des conseils d'administration et des directions des entreprises cotées en bourse?,Il y a d'autres solutions au plafond de verre qui évitent d'étiqueter des personnes selon leur sexe.,AGAINST,fr,X-Stance,,There are other solutions to the glass ceiling that avoid labeling people according to their gender.,en,Il existe d'autres solutions au plafond de verre qui évitent d'étiqueter les gens en fonction de leur sexe.
84990,La naturalisation devrait-elle être facilitée aux étrangers de la troisième génération?,les étrangers nés en Suisse devraient pouvoir bénéficier d'une présomption d'intégration. Mais cette naturalisation devrait intervenir avant la 18ème année.,FAVOR,fr,X-Stance,,"Foreigners born in Switzerland should be able to benefit from a presumption of integration. However, this naturalization should take place before the age of eighteen.",en,"Les étrangers nés en Suisse devraient pouvoir bénéficier d'une présomption d'intégration. Cependant, cette naturalisation devrait avoir lieu avant l'âge de dix-huit ans."
85170,Seriez-vous favorable à une augmentation de la franchise minimale de l’assurance maladie obligatoire (LAMal) de 300 à 500 CHF?,Je suis favorable à une réforme complète du système avec une caisse unique et sans franchise....,AGAINST,fr,X-Stance,,I am in favor of a complete reform of the with a single fund and no deductible...,en,Je suis favorable à une réforme complète avec un fonds unique et sans franchise...
86515,Une initiative populaire exige que la surface totale des zones à bâtir en Suisse soit limitée à l’état actuel. Soutenez-vous cette initiative?,C'est une solution trop radicale qui ne tient pas compte des particularités régionales. Certaines régions (lémanique par exemple) se développent plus vite - et parfois plus tard - que d'autres et doivent être traitées différemment,AGAINST,fr,X-Stance,,"This is too radical a solution that does not take into account regional particularities. Some regions (Lemanic, for example) develop faster - and sometimes later - than others and must be treated differently",en,"C'est une solution trop radicale qui ne tient pas compte des particularités régionales. Certaines régions (le Lémanique, par exemple) se développent plus rapidement - et parfois plus tard - que d'autres et doivent être traitées différemment"
88124,"Une vaccination obligatoire des enfants, basée sur le plan de vaccination suisse, devrait-elle être instaurée?","J'aime pas trop les obligations, mais la plupart des vaccin sont quand-même à conseiller pour nos enfants et ceux des autres",FAVOR,fr,X-Stance,,"I don't really like obligations, but most vaccines are still recommended for our children and those of others",en,"Je n'aime pas vraiment les obligations, mais la plupart des vaccins sont toujours recommandés pour nos enfants et ceux des autres"
88125,"Les traitements médicaux par méthodes complémentaires (alternative) doivent-ils continuer à être pris en charge, après 2017, par l’assurance maladie obligatoire (LAMal)?","S'il y a preuve que ceux qui utilisent ces méthodes diminuent les frais de la médecine traditionelle, pourquoi-pas?",FAVOR,fr,X-Stance,,"If there is proof that those who use these methods reduce the costs of traditional medicine, why not?",en,"Si la preuve est faite que ceux qui utilisent ces méthodes réduisent les coûts de la médecine traditionnelle, pourquoi pas?"
88578,Une initiative populaire exige que la surface totale des zones à bâtir en Suisse soit limitée à l’état actuel. Soutenez-vous cette initiative?,L'aménagement du territoire doit rester de la compétence des cantons et des communes.,AGAINST,fr,X-Stance,,Territorial planning must remain the responsibility of the cantons and municipalities.,en,La planification territoriale doit rester de la responsabilité des cantons et des communes.
88694,Les permis de séjour des migrants et migrantes non ressortissants des Etats membres de l’UE/AELE devraient-ils être obligatoirement liés au respect de la Convention d’intégration?,"Je n'aime pas l'idée de contrainte: on n'intègre pas quelqu'un de force. Par contre, des conventions d'intégration non contraignantes pourraient être intéressantes, si elles permettent d'instaurer un dialogue et incitent et accompagner positivement les étrangers vers l'intégration.",AGAINST,fr,X-Stance,,"I don't like the idea of constraint: you can't integrate someone by force. On the other hand, non-binding integration conventions could be interesting if they allow for dialogue and positively encourage and accompany foreigners towards integration.",en,"Je n'aime pas l'idée de la contrainte : on ne peut pas intégrer quelqu'un par la force. En revanche, des conventions d'intégration non contraignantes pourraient être intéressantes si elles permettent le dialogue et encouragent et accompagnent positivement les étrangers vers l'intégration."
88708,La politique régionale de la Confédération doit-elle se concentrer davantage sur le développement économique dans les villes et les agglomérations?,"L'objectif de la politique régionale est en principe de soutenir le développement des régions périphériques. On peut tout à fait soutenir les villes et les agglomérations, mais alors il faut le faire avec d'autres instruments ciblés et adaptés et, comme pour la politique régionale, soumettre ces soutiens à des critères de durabilité.",AGAINST,fr,X-Stance,,"The aim of regional policy is in principle to support the development of peripheral regions. It is quite possible to support cities and agglomerations, but this must be done with other targeted and adapted instruments and, as with regional policy, these supports must be subject to sustainability criteria.",en,"L'objectif de la politique régionale est, en principe, de soutenir le développement des régions périphériques. Il est tout à fait possible de soutenir les villes et les agglomérations, mais cela doit être fait avec d'autres instruments ciblés et adaptés et, comme pour les politiques régionales, ces soutiens doivent être soumis à des critères de durabilité."
88710,Êtes-vous en faveur d'une libéralisation complète des horaires d'ouverture des magasins (fixation des horaires d'ouverture selon leur propre appréciation)?,"Je suis par contre favorable à une certaine flexibilité pour les magasins de petite taille, comme cela se pratique par exemple à Lausanne. De manière générale, avec la possibilité de faire ses achats on-line, il est moins nécessaire qu'avant d'avoir en permanence des magasins ouverts.",AGAINST,fr,X-Stance,,"On the other hand, I am in favor of a certain flexibility for small stores, as it is practiced for example in Lausanne. In general, with the possibility of shopping online, it is less necessary than before to have stores open all the time.",en,"En revanche, je suis favorable à une certaine flexibilité pour les petits magasins, comme c'est le cas par exemple à Lausanne. En général, avec la possibilité de faire ses achats en ligne, il est moins nécessaire qu'auparavant d'avoir des magasins ouverts en permanence."
89092,Êtes-vous favorable à l’adaptation des directives de l’aide sociale qui prévoit une réduction des prestations pour les familles nombreuses et les jeunes adultes?,"Réduire les prestations en cours de route, pour les familles qui ont déjà plusieurs enfants, ne me paraît pas correct. Si les règles doivent être durcies, qu'elles le soient pour les familles à venir. 
Concernant la prise en charge des jeunes, il faut valoriser le fait d'avoir un travail : c'est une condition indispensable pour trouver sa place dans la société et être un citoyen libre et responsable.",AGAINST,fr,X-Stance,,"Reducing benefits along the way for families who already have several children doesn't seem right to me. If the rules need to be toughened, let them be for future families.
Regarding support for young people, we need to value having a job: it is an essential condition for finding one's place in society and being a free and responsible citizen.",en,"Réduire les avantages en cours de route pour les familles qui ont déjà plusieurs enfants ne me semble pas juste. Si les règles doivent être durcies, qu'elles le soient pour les futures familles.
En ce qui concerne le soutien aux jeunes, nous devons valoriser le fait d'avoir un emploi : c'est une condition essentielle pour trouver sa place dans la société et être un citoyen libre et responsable."
89095,"Une vaccination obligatoire des enfants, basée sur le plan de vaccination suisse, devrait-elle être instaurée?",Certains vaccins sont superflus et présentés comme indispensables par le lobby pharmaceutique (pappilo-virus).,AGAINST,fr,X-Stance,,Some vaccines are superfluous and presented as essential by the pharmaceutical lobby (papillomavirus).,en,Certains vaccins sont superflus et présentés comme essentiels par le lobby pharmaceutique (virus du papillome humain).
89274,L'importation facilitée des denrées alimentaires provenant de l'UE (principe du Cassis de Dijon) devrait-elle être exclue?,"Le principe du cassis de Dijon contribue à soulager la pression sur les bas et moyens revenus en faisant baisser certains prix. Parallèlement, cela pousse les producteurs suisses (pas nécessairement compétitifs niveau prix) à se démarquer grâce à la qualité de leurs produits.",AGAINST,fr,X-Stance,,"The principle of the Dijon cassis contributes to relieving pressure on low and middle incomes by lowering certain prices. At the same time, this pushes Swiss producers (not necessarily competitive in terms of price) to stand out thanks to the quality of their products.",en,"Le principe du cassis de Dijon contribue à alléger la pression sur les bas et moyens revenus en baissant certains prix. En même temps, cela pousse les producteurs suisses (pas nécessairement compétitifs en termes de prix) à se démarquer grâce à la qualité de leurs produits."
89328,"La Suisse devrait-elle accueillir plus de groupes de réfugiés (contingents de réfugiés), provenant directement de zone de crise, et pour lesquels le Haut Commissariat des Nations Unies pour les réfugiés (HCR) recherche des pays d'accueil?",On ne peut pas en même temps économiser sur l'aide au développement et en même temps se désolidariser des réfugiés qui fuient des zones de guerres.,FAVOR,fr,X-Stance,,We cannot save on development aid and at the same time disassociate ourselves from refugees fleeing war zones.,en,Nous ne pouvons pas économiser sur l'aide au développement tout en nous dissociant des réfugiés qui fuient les zones de guerre.
89494,Les couples mariés devraient-ils être taxés en tant que personnes individuelles (imposition individuelle)?,"Cette inégalité doit être abrogée une fois pour toute, car même avec les déductions pour couple marié, avec 2 salaires à 100%, ceux ci-sont pénalisés fiscalement par les taux de progression non linéaire.",FAVOR,fr,X-Stance,,"This inequality must be abolished once and for all, because even with the deductions for a married couple, with 2 salaries at a hundred percent, they are penalized fiscally by the non-linear progression rates.",en,"Cette inégalité doit être abolie une fois pour toutes, car même avec les déductions pour un couple marié, avec deux salaires à cent pour cent, ils sont pénalisés fiscalement par les taux de progression non linéaires."
