id,target,comment,label,language,source,transformation,translation,target_lang,rtt
127913,"En Suisse, l'interruption de grossesse est autorisée pendant les douze premières semaines de la grossesse. Êtes-vous d'accord avec cela?","Il faut au contraire responsabiliser les gens sur la portée de l'acte sexuel, qui est d'abord un acte de procréation avant un plaisir. La vie humaine commence à la conception. Dépénaliser l'avortement, c'est déresponsabiliser les citoyens, c'est permettre le meurtre au nom de la liberté individuelle.",AGAINST,fr,X-Stance,"Il ne faut pas culpabiliser les gens au sujet de l'acte sexuel, qui est d'abord un acte de plaisir avant un acte de procréation. La vie humaine ne commence pas à la conception. Pénaliser l'avortement, c'est priver les citoyens de leur liberté individuelle.
","People should not be made to feel guilty about sexual acts, which are first and foremost acts of pleasure before acts of procreation. Human life does not begin at conception. To penalize abortion is to deprive citizens of their individual freedom.",en,"Les gens ne devraient pas se sentir coupables d'actes sexuels, qui sont avant tout des actes de plaisir avant d'être des actes procréatifs. La vie humaine ne commence pas à la conception. Pénaliser l'avortement, c'est priver les citoyens de leur liberté individuelle."
41300,L'État devrait-il renforcer son soutien financier à la création de structures d'accueil extra-familial?,"Les familles qui gardent eux-mêmes leurs enfants doivent être récompensées par des déductions fiscales et ce modèle doit être privilégié, mais on doit aussi aider celles qui n'ont guère d'autres choix que les accueils extra-familiaux.",FAVOR,fr,X-Stance,"Les familles qui gardent eux-mêmes leurs enfants doivent être récompensées par des déductions fiscales et ce modèle doit être privilégié, mais il ne faut pas aider celles qui n'ont guère d'autres choix que les accueils extra-familiaux.","Families that care for their own children should be rewarded with tax deductions and this model should be privileged, but we should not help those who have little choice but to use out-of-home care.",en,"Les familles qui s'occupent de leurs propres enfants devraient être récompensées par des déductions fiscales et ce modèle devrait être privilégié, mais nous ne devrions pas aider ceux qui n'ont pas d'autre choix que d'utiliser des services de garde à l'extérieur du foyer."
77050,Êtes-vous favorable à l’adaptation des directives de l’aide sociale qui prévoit une réduction des prestations pour les familles nombreuses et les jeunes adultes?,La réduction des prestations est un des moyens pour éviter l'effet de seuil et redonner au travail salarié la priorité sur l'assistance.,FAVOR,fr,X-Stance,La réduction des prestations ne permet pas d’éviter l'effet de seuil et de redonner au travail salarié la priorité sur l'assistance.,Reducing benefits will not avoid the threshold effect and give priority to salaried work over assistance.,en,La réduction des allocations ne permettra pas d'éviter l'effet de seuil et de donner la priorité au travail salarié plutôt qu'à l'assistance.
28767,Une initiative demande que les subsides aux assurances maladie soient conçus de manière à ce que personne n'ait à consacrer plus de dix pour cent de son revenu disponible au paiement des primes. Soutenez-vous cette proposition?,C'est essentiel. Le système des subsides ne fonctionne plus à force de vouloir faire des économies.,FAVOR,fr,X-Stance,"Ce n’est pas essentiel. Le système des subsides fonctionne bien, et il faudrait encore faire des économies.","This is not essential. The subsidy works well, and we should still make savings.",en,Ce n'est pas essentiel. La subvention fonctionne bien et nous devrions quand même faire des économies.
71357,"À votre avis, l’application rigoureuse de l’initiative sur l’immigration de masse doit-elle avoir la priorité sur le maintien des accords bilatéraux conclus avec l’UE?",Si cela est juridiquement compatible avec la mise en oeuvre de l'initiative.,FAVOR,fr,X-Stance,Cela est juridiquement incompatible avec la mise en oeuvre de l'initiative.,This is legally incompatible with the implementation of the initiative.,en,Cela est légalement incompatible avec la mise en œuvre de l'initiative.
71069,Les permis de séjour des migrants et migrantes non ressortissants des Etats membres de l’UE/AELE devraient-ils être obligatoirement liés au respect de la Convention d’intégration?,"Dans notre canton, il y a un tissu économique basé sur des ressortissants non UE/AELE, qui travaille notamment dans des multinationales, la banque et les organisations internationales et dont il faut tenir compte pour une telle politique.",AGAINST,fr,X-Stance,"Dans notre canton, même s'il existe un tissu économique basé sur des ressortissants non UE/AELE, qui travaille notamment dans des multinationales, la banque et les organisations internationales, il ne faut pas forcément en tenir compte pour une telle politique.","In our canton, even if there is an economic fabric based on non-EU/EFTA nationals, who work notably in multinationals, the bank and international organizations, it is not necessarily necessary to take this into account for such a policy.",en,"Dans notre canton, même s'il existe un tissu économique basé sur des ressortissants non membres de l'UE/AELE, qui travaillent notamment dans des multinationales, la banque et les organisations internationales, il n'est pas nécessaire de tenir compte de cela pour une telle politique."
42640,Êtes-vous en faveur de l'abaissement de l'âge de vote à 16 ans?,"Ce n'est pas une priorité mais on peut en parler, si la demande provient d'une majorité de jeunes",FAVOR,fr,X-Stance,"Ce n'est pas une priorité et il n’est pas nécessaire d’en parler, même si la demande provient d'une majorité de jeunes","It is not a priority and there is no need to talk about it, even if the request comes from a majority of young people",en,"Ce n'est pas une priorité et il n'y a pas besoin d'en parler, même si la demande vient d'une majorité de jeunes"
40216,Êtes-vous favorable à l'acquisition de nouveaux avions de combat pour l'armée suisse?,"Plus que la simple acquisition de nouveaux avions de combat, il s'agit d'un véritable acte de souveraineté et implique un partenariat stratégique avec le pays fournisseur.",FAVOR,fr,X-Stance,"Plus que la simple acquisition de nouveaux avions de combat, il s'agit d'un acte qui fragilise notre souveraineté et implique une dépendance stratégique avec le pays fournisseur.","More than just the acquisition of new fighter jets, this is an act that weakens our sovereignty and involves strategic dependence on the supplying country.",en,"Au-delà de l'acquisition de nouveaux avions de combat, il s'agit d'un acte qui affaiblit notre souveraineté et implique une dépendance stratégique vis-à-vis du pays fournisseur."
18340,Approuveriez-vous le principe du consentement présumé pour le don d’organes?,"C'est une prouesse de savoir-faire et de technologie médicale et il est utile d'informer le public sur la possibilité de don, mais la dignité humaine (et donc le libre choix de chacun d'y consentir ou non) doit être placée plus haut dans l'échelle des valeurs.",AGAINST,fr,X-Stance,C'est une prouesse de savoir-faire et de technologie médicale et il est utile d'informer le public sur la possibilité de don. La dignité humaine (et donc le libre choix de chacun d'y consentir ou non) doit être placée plus bas dans l'échelle des valeurs.,"It is a feat of know-how and medical technology, and it is useful to inform the public about the possibility of donation. Human dignity (and therefore everyone's free choice to consent or not) must be placed lower on the scale of values.",en,"C'est un exploit de savoir-faire et de technologie médicale, et il est utile d'informer le public sur la possibilité de don. La dignité humaine (et donc le libre choix de chacun de consentir ou non) doit être placée en bas de l'échelle des valeurs."
74501,Seriez-vous favorable à ce que des prestations complémentaires pour les familles à faible revenu soient introduites à l’échelon national?,Nous devons soutenir les familles et plus particulièrement les familles dans le besoin,FAVOR,fr,X-Stance,"Nous ne devons pas soutenir les familles, même les familles dans le besoin","We must not support families, even families in need",en,"Nous ne devons pas soutenir les familles, même les familles dans le besoin"
128184,L'acquisition d'une propriété d'habitation habitée par le propriétaire lui-même doit-elle être encouragée de manière plus importante grâce à des déductions d'impôts pour l'épargne logement?,"La propriété privée du logement donne une assurance que la location ne donne pas. Dans ce sens il faut toutefois privilégier l'accession à la propriété privée du logement dans des habitats groupés privilégiant l'efficacité énergétique, les énergies renouvelables et la biodiversité.",FAVOR,fr,X-Stance," La propriété privée du logement ne donne pas d'assurance que la location ne donne pas déjà. Dans ce sens il faut privilégier la location dans des habitats groupés privilégiant l'efficacité énergétique, les énergies renouvelables et la biodiversité. ","Private ownership of housing does not guarantee that the rental does not already. In this sense, it is necessary to prioritize renting in grouped habitats that prioritize energy efficiency, renewable energy, and biodiversity.",en,"La propriété privée d'un logement ne garantit pas que la location n'existe pas déjà. En ce sens, il est nécessaire de privilégier la location dans des habitats groupés qui privilégient l'efficacité énergétique, les énergies renouvelables et la biodiversité."
114732,"Le droit pénal des mineurs doit-il, à l'avenir, mettre plus de poids sur l'attribution de peines de détention plus longues dans des établissement fermés plutôt que sur des mesures de resocialisation?",Ces 2 éléments doivent être combinés en fonction des cas particuliers. Toutefois la détention doit rester une vraie alternative lorsque cela est nécessaire.,FAVOR,fr,X-Stance,"Ces 2 éléments doivent être combinés en fonction des cas particuliers. Toutefois, la resocialisation doit rester une vraie alternative lorsque cela est nécessaire.","These two elements must be combined according to specific cases. However, re-socialization must remain a real alternative when necessary.",en,"Ces deux éléments doivent être combinés en fonction des cas spécifiques. Cependant, la resocialisation doit rester une véritable alternative si nécessaire."
143552,Êtes-vous en faveur de l'abaissement de l'âge de vote à 16 ans?,Je ne suis pas en faveur d'un décalage entre la majorité civile et la majorité politique.,AGAINST,fr,X-Stance, Je suis en faveur d'un décalage entre la majorité civile et la majorité politique. ,I am in favor of a delay between civil majority and political majority.,en,Je suis favorable à un décalage entre la majorité civile et la majorité politique.
121800,Le Conseil fédéral veut introduire des réglementations renforcées  (par ex. prescriptions relatives aux fonds propres) outrepassant les directives internationales courantes concernant le fonctionnement des grandes banques (problématique du too big to fail). Soutenez-vous cela?,"En revanche, la Confédération ne devrait pas intervenir pour sauver des entreprises au bord de la faillite.",AGAINST,fr,X-Stance,la Confédération devrait intervenir pour sauver des entreprises au bord de la faillite.,The Confederation should intervene to save companies on the verge of bankruptcy.,en,La Confédération devrait intervenir pour sauver les entreprises au bord de la faillite.
17883,L'introduction du vote électronique lors des votations et des élections (E-Voting) devrait-elle être poursuivie?,Si les banques sont relativement sûre pourquoi pas un système de vote. C'est une question de volonté.,FAVOR,fr,X-Stance," Si les banques sont vulnérables, pourquoi pas un système de vote. Ce n'est pas qu'une question de volonté. ","If banks are vulnerable, why not a voting ? It's not just a matter of will.",en,"Si les banques sont vulnérables, pourquoi pas un vote? Ce n'est pas seulement une question de volonté."
89092,Êtes-vous favorable à l’adaptation des directives de l’aide sociale qui prévoit une réduction des prestations pour les familles nombreuses et les jeunes adultes?,"Réduire les prestations en cours de route, pour les familles qui ont déjà plusieurs enfants, ne me paraît pas correct. Si les règles doivent être durcies, qu'elles le soient pour les familles à venir. 
Concernant la prise en charge des jeunes, il faut valoriser le fait d'avoir un travail : c'est une condition indispensable pour trouver sa place dans la société et être un citoyen libre et responsable.",AGAINST,fr,X-Stance,"Réduire les prestations en cours de route, pour les familles qui ont déjà plusieurs enfants, me paraît correct. Si les règles doivent être durcies, qu'elles le soient aussi pour les familles actuelles. Concernant la prise en charge des jeunes, il faut valoriser le fait d'avoir un travail : c'est une condition indispensable pour trouver sa place dans la société et être un citoyen libre et responsable.","Reducing benefits along the way for families who already have several children seems right to me. If the rules need to be tightened, they should also be for current families. As for taking care of young people, we need to value having a job: it is an indispensable condition for finding one's place in society and being a free and responsible citizen.",en,"Réduire les avantages en cours de route pour les familles qui ont déjà plusieurs enfants me semble juste. Si les règles doivent être renforcées, elles devraient l'être également pour les actuelles. Quant à la prise en charge des jeunes, nous devons valoriser le fait d'avoir un emploi : c'est une condition indispensable pour trouver sa place dans la société et être un citoyen libre et responsable."
36646,Une initiative souhaite donner à la Confédération plus de compétences pour prendre des mesures permettant la diminution des coûts de la santé (introduction d'un frein aux coûts). Êtes-vous en faveur de cette proposition?,Cette idée est bonne. Mais je veux connaître les mesures que la Confédération pourrait prendre avant de la soutenir.,AGAINST,fr,X-Stance, Cette idée est bonne. Je n'ai pas besoin de connaître les mesures que la Confédération pourrait prendre avant de la soutenir. ,This idea is good. I don't need to know the measures that the Confederation could take before supporting it.,en,Cette idée est bonne. Je n'ai pas besoin de connaître les mesures que la Confédération pourrait prendre avant de la soutenir.
75428,"À votre avis, l’application rigoureuse de l’initiative sur l’immigration de masse doit-elle avoir la priorité sur le maintien des accords bilatéraux conclus avec l’UE?",Cette initiative est un réaction émotionnelle basée sur des sentiments non-fondés afin d'en cacher le racisme intrinsèque d'une telle démarche.,AGAINST,fr,X-Stance," Cette initiative est un réaction émotionnelle basée sur des sentiments fondés, il n'ya pas de racisme intrinsèque à une telle démarche. ",This initiative is an emotional reaction based on well-founded feelings; there is no inherent racism in such an approach.,en,Cette initiative est une réaction émotionnelle basée sur des sentiments fondés; il n'y a pas de racisme inhérent dans une telle approche.
81270,Une deuxième langue nationale devrait-elle être enseignée à l’école primaire dans tous les cantons?,"La capacité à communiquer avec nos concitoyens est le ciment de notre société et doit être encourager. 

C'est une richesse culturelle qu'il faut soutenir.",FAVOR,fr,X-Stance,La capacité à communiquer avec nos concitoyens n’est pas le ciment de notre société et ne doit pas être encourager. Ce n’est pas une richesse culturelle qu’il faut soutenir.,The ability to communicate with our fellow citizens is not the cement of our society and should not be encouraged. It is not a cultural asset that needs to be supported.,en,La capacité de communiquer avec nos concitoyens n'est pas le ciment de notre société et ne devrait pas être encouragée. Il ne s'agit pas d'un atout culturel à soutenir.
